"id","screens_id","selection","hideflg","seqno","rowpos","colpos","width","type","dataprecision","datascale","indisp","editable","maxvalue","minvalue","edoptsize","edoptmaxlength","edoptrow","edoptcols","edoptvalue","sumkey","crtfield","expiredate","remark","persons_id_upd","update_ip","created_at","updated_at","pobjects_id_sfd","tblfields_id","paragraph","formatter","contents","subindisp"
304862,1561,1,1,9992,0,0,120,numeric,38,0,0,0,0,0,0,22,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_loca_id,0,,2021-03-28 17:34:32,2021-03-28 17:34:32,897,5030,"","",,""
304863,1561,0,0,300,0,0,120,numeric,22,6,0,0,0,0,0,22,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_minqty,0,,2021-03-28 17:34:33,2021-03-28 17:34:33,883,5033,"","",,""
304864,1561,0,0,300,0,0,120,varchar,0,0,0,0,0,0,0,40,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_operation,0,,2021-03-28 17:34:33,2021-03-28 17:34:33,6423,6100,"","",,""
304865,1561,0,0,300,0,0,120,numeric,5,2,0,0,0,0,0,0,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_opt_fixoterm,0,,2021-03-28 17:34:33,2021-03-28 17:34:33,6742,6420,"","",,""
304866,1561,0,0,300,0,0,120,numeric,22,0,0,0,0,0,0,22,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_safestkqty,0,,2021-03-28 17:34:33,2021-03-28 17:34:33,7164,6991,"","",,""
172540,2091,1,1,9999,0,0,132,numeric,0,0,0,0,0,0,22,22,0,0,,,,2099-12-31,auto_crt,0,"2019.06.12.2",2016-05-29 10:10:29,2016-05-29 10:10:29,15797,1664,,,,
172573,2091,1,1,9999,0,0,132,numeric,0,0,0,0,0,0,22,22,0,0,,,,2099-12-31,auto_crt,0,"2019.06.12.2",2016-05-29 10:10:29,2016-05-29 10:10:29,15798,1665,,,,
304867,1561,1,0,300,0,0,120,numeric,18,2,0,0,0,0,0,22,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_packqty,0,,2021-03-28 17:34:33,2021-03-28 17:34:33,889,7329,"","",,""
251230,1121,1,0,10,0,0,120,varchar,0,0,0,0,0,0,0,40,0,0,"0",,itm,2099-12-31,auto add otherview  screenfield --->r_lotstkhists itm_code,0,,2020-05-07 16:29:36,2020-05-08 02:01:45,460,2053,"",,,""
251241,1121,1,0,23,0,0,100,varchar,0,0,0,0,0,0,0,100,0,0,"0",,shelfno,2099-12-31,auto add otherview  screenfield --->r_lotstkhists shelfno_name,0,,2020-05-07 16:29:37,2020-05-08 02:01:46,10037,9075,"","",,""
251238,1121,1,0,105,0,0,150,varchar,0,0,0,0,0,0,0,50,0,0,"0",,prjno,2099-12-31,auto add otherview  screenfield --->r_lotstkhists prjno_code_chil,0,,2020-05-07 16:29:37,2020-05-08 02:03:15,15846,1782,"",,,""
251242,1121,1,0,20,0,0,100,varchar,0,0,0,0,0,0,0,200,0,0,"0",,shelfno,2099-12-31,auto add otherview  screenfield --->r_lotstkhists loca_code_shelfno,0,,2020-05-07 16:29:37,2020-05-08 02:03:32,10040,4914,"",,,""
251237,1121,1,0,150,0,0,100,varchar,0,0,0,0,0,0,0,100,0,0,"0",,itm,2099-12-31,auto add otherview  screenfield --->r_lotstkhists classlist_name,0,,2020-05-07 16:29:37,2020-05-08 02:02:17,12222,11043,"","",,""
