"ID","BLKTBS_ID","FIELDCODES_ID","EXPIREDATE","REMARK","PERSONS_ID_UPD","UPDATE_IP","CREATED_AT","UPDATED_AT","SEQNO","CONTENTS","VIEWFLMK"
2326,3920,1762,2099/12/31,,0,"127.0.0.1",2016/07/31 16:01:44,2016/07/31 16:02:30,40,"zeroが既定値",
2327,3920,1074,2099/12/31,,0,"127.0.0.1",2016/07/31 16:04:07,2016/07/31 16:06:07,800,"undefined",
2328,3920,763,2099/12/31,,0,"127.0.0.1",2016/07/31 16:04:07,2016/07/31 16:06:37,850,"undefined",
2329,3920,762,2099/12/31,,0,"127.0.0.1",2016/07/31 16:04:07,2016/07/31 16:05:44,901,"undefined",
2330,3920,768,2099/12/31,,0,"127.0.0.1",2016/07/31 16:04:07,2016/07/31 16:05:59,902,"undefined",
2331,3920,765,2099/12/31,,0,"127.0.0.1",2016/07/31 16:04:07,2016/07/31 16:06:29,905,"undefined",
2332,3920,766,2099/12/31,,0,"127.0.0.1",2016/07/31 16:04:07,2016/07/31 16:06:21,904,"undefined",
2333,3920,767,2099/12/31,,0,"127.0.0.1",2016/07/31 16:04:07,2016/07/31 16:06:14,903,"undefined",
2334,3720,4821,2099/12/31,,0,"127.0.0.1",2016/07/31 18:03:37,2016/07/31 18:03:37,35,,
2335,3721,4821,2099/12/31,,0,"127.0.0.1",2016/07/31 18:03:47,2016/07/31 18:03:47,35,,
2336,3722,4821,2099/12/31,,0,"127.0.0.1",2016/07/31 18:03:57,2016/07/31 18:03:57,35,,
2337,3723,4821,2099/12/31,,0,"127.0.0.1",2016/07/31 18:04:08,2016/07/31 18:04:08,35,,
2341,3900,3801,2099/12/31,,0,"127.0.0.1",2016/07/31 22:57:18,2016/07/31 22:57:18,230,"undefined",
2361,3940,910,2099/12/31,,0,"127.0.0.1",2016/08/07 22:56:05,2016/08/07 22:56:05,0,,
2362,3940,3781,2099/12/31,,0,"127.0.0.1",2016/08/07 23:01:12,2016/08/07 23:01:12,0,"undefined",
2363,3940,4941,2099/12/31,,0,"127.0.0.1",2016/08/07 23:05:49,2016/08/07 23:05:49,0,"undefined",
2364,3940,890,2099/12/31,,0,"127.0.0.1",2016/08/07 23:06:06,2016/08/07 23:06:06,0,"undefined",
2382,3723,4601,2099/12/31,,0,"127.0.0.1",2016/08/09 20:54:42,2016/08/09 20:54:42,310,"""custords""出荷後の分割売上が、あるのでtblname=""custacts""は持たない。",
2383,3723,4942,2099/12/31,,0,"127.0.0.1",2016/08/09 20:55:56,2016/08/09 20:55:56,311,"""custords""出荷後の分割売上が、あるのでtblname=""custacts""は持たない。",
2384,3722,4942,2099/12/31,,0,"127.0.0.1",2016/08/09 20:57:13,2016/08/09 20:57:13,182,"undefined",
2386,2841,4961,2099/12/31,,0,"127.0.0.1",2016/08/10 20:08:24,2016/08/10 20:08:24,53,"opeitmsにもあるが個別に変更可能にするために、trnganttsにも持たせた。消費:con　配送:dlvにも使用",
2387,2841,2385,2099/12/31,,0,"127.0.0.1",2016/08/10 20:10:08,2016/12/04 17:59:31,48,"opeitmsにもあるが個別に変更可能にするために、trnganttsにも持たせた。A,B,C,D 作業指示、発注をもとにshpordsを作成",
2388,2841,4481,2099/12/31,,0,"127.0.0.1",2016/08/10 20:10:32,2016/08/10 20:10:32,48,"opeitmsにもあるが個別に変更可能にするために、trnganttsにも持たせた。",2389,2841,3381,2099/12/31,,0,"127.0.0.1",2016/08/10 20:11:07,2016/08/10 20:11:07,50,"opeitmsにもあるが個別に変更可能にするために、trnganttsにも持たせた。",
2401,3161,3381,2099/12/31," from oracle",0,"127.0.0.1",2016/08/14 20:54:13,2016/08/14 21:15:16,92,"指示と同時に実績を作成dlvXXXX用",
2402,3161,4481,2099/12/31," from oracle",0,"127.0.0.1",2016/08/14 20:54:27,2016/08/14 21:14:46,91,"dlvXXXX用",
2403,3161,2385,2099/12/31," from oracle",0,"127.0.0.1",2016/08/14 20:54:46,2016/08/14 21:14:35,90,"dlvXXXX用",
2404,2300,4961,2099/12/31,,0,"127.0.0.1",2016/08/14 21:02:54,2016/08/27 20:22:17,53,,
2406,2300,4661,2099/12/31,,0,"127.0.0.1",2016/08/14 21:03:37,2016/08/27 20:12:39,51,"既定値",
2407,3161,4661,2099/12/31,,0,"127.0.0.1",2016/08/14 21:03:44,2016/08/14 21:13:58,51,"",
2410,3721,911,2099/12/31,,0,"127.0.0.1",2016/08/17 11:24:50,2016/08/17 11:24:50,41,"出荷先納品書",
2421,3721,4502,2099/12/31,,0,"127.0.0.1",2016/08/17 14:37:32,2016/08/17 14:37:32,33,"undefined",
2422,3721,1270,2099/12/31,,0,"127.0.0.1",2016/08/17 14:38:49,2016/08/17 14:38:49,34,"undefined      ",
2441,3900,1761,2099/12/31,,0,"127.0.0.1",2016/08/19 16:25:59,2016/08/19 16:25:59,11,"undefined",
2443,3901,1761,2099/12/31,,0,"127.0.0.1",2016/08/19 16:26:54,2016/08/19 16:26:54,11,"undefined",
2445,3902,1761,2099/12/31,,0,"127.0.0.1",2016/08/19 16:29:02,2016/08/19 16:29:02,11,"undefined",
2446,3903,1761,2099/12/31,,0,"127.0.0.1",2016/08/19 16:30:13,2016/08/19 16:30:13,11,"undefined",
2447,2300,4982,2099/12/31,,0,"127.0.0.1",2016/08/19 16:41:51,2016/08/19 16:41:51,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2454,3901,4982,2099/12/31,,0,"127.0.0.1",2016/08/19 16:47:37,2016/08/19 16:47:37,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2455,3902,4982,2099/12/31,,0,"127.0.0.1",2016/08/19 16:47:52,2016/08/19 16:47:52,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2456,3903,4982,2099/12/31,,0,"127.0.0.1",2016/08/19 16:48:03,2016/08/19 16:48:03,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2457,2761,4982,2099/12/31,,0,"127.0.0.1",2016/08/19 16:49:18,2016/08/19 16:49:18,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2461,3900,1270,2099/12/31,,0,"127.0.0.1",2016/08/24 20:36:51,2016/08/24 20:36:51,34,"asstwhsのlocas_id",
2462,3901,1270,2099/12/31,,0,"127.0.0.1",2016/08/24 20:37:32,2016/08/24 20:37:32,34,"asstwhsのlocas_id",
2463,3902,1270,2099/12/31,,0,"127.0.0.1",2016/08/24 20:37:41,2016/08/24 20:37:41,34,"asstwhsのlocas_id",
2464,3903,1270,2099/12/31,,0,"127.0.0.1",2016/08/24 20:38:27,2016/08/24 20:38:27,34,"asstwhsのlocas_id",
2465,3722,1270,2099/12/31,,0,"127.0.0.1",2016/08/24 20:41:38,2016/08/24 20:41:38,34,"undefined      ",
2466,3723,1270,2099/12/31,,0,"127.0.0.1",2016/08/24 20:41:49,2016/08/24 20:41:49,34,"undefined      ",
2481,2061,4481,2099/12/31,,0,"127.0.0.1",2016/08/24 21:08:37,2016/08/24 21:08:37,30,"使用trn未定",
2501,2761,3621,2099/12/31,"from oracle",0,"127.0.0.1",2016/08/25 23:01:15,2016/09/03 0:49:24,80,"社内は常に1を想定",
2502,3681,5001,2099/12/31,,0,"127.0.0.1",2016/08/25 23:16:42,2016/08/25 23:16:42,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2503,3441,5001,2099/12/31,,0,"127.0.0.1",2016/08/25 23:20:50,2016/08/25 23:20:50,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2504,3620,5001,2099/12/31,,0,"127.0.0.1",2016/08/25 23:21:03,2016/08/25 23:21:03,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2505,3900,3621,2099/12/31,"from oracle",0,"127.0.0.1",2016/08/25 23:36:40,2016/08/25 23:36:40,80,"常に0",
2506,3901,3621,2099/12/31,"from oracle",0,"127.0.0.1",2016/08/25 23:37:25,2016/08/25 23:37:25,80,"在庫あり　1在庫なし　0",
2507,3902,3621,2099/12/31,"from oracle",0,"127.0.0.1",2016/08/25 23:37:38,2016/08/25 23:37:38,80,"在庫あり　1在庫なし　0",
2508,3903,3621,2099/12/31,"from oracle",0,"127.0.0.1",2016/08/25 23:38:02,2016/08/27 20:39:05,80,"在庫なし　0(ピッキングされ出庫、出荷されるているので、通常0)",
2521,3060,5021,2099/12/31,,0,"127.0.0.1",2016/08/31 22:24:20,2016/08/31 22:24:20,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2522,3480,5021,2099/12/31,,0,"127.0.0.1",2016/08/31 22:29:42,2016/08/31 22:29:42,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2523,2240,5021,2099/12/31,,0,"127.0.0.1",2016/08/31 22:29:56,2016/08/31 22:29:56,30,"locas_idは在庫保管部署(asswhs)、作業場所、業者(dealers)であること。）locas_idまでkeyにする。(11/15)",
2541,3903,1543,2099/12/31,,0,"127.0.0.1",2016/09/03 0:50:45,2016/09/03 0:50:45,33,"出荷元倉庫",
2542,3902,1543,2099/12/31,,0,"127.0.0.1",2016/09/03 0:50:58,2016/09/03 0:50:58,33,"出荷元倉庫",
2543,3901,1543,2099/12/31,,0,"127.0.0.1",2016/09/03 0:51:16,2016/09/03 0:51:16,33,"出荷元倉庫",
2544,3900,1543,2099/12/31,,0,"127.0.0.1",2016/09/03 0:51:33,2016/09/03 0:51:33,33,"出荷元倉庫",
2547,1061,1074,2099/12/31," from oracle",0,"127.0.0.1",2013/12/20 22:09:31,2014/07/18 6:52:47.528,9,,
2548,1061,810,2099/12/31," from oracle",0,,2013/12/20 22:09:31,2013/12/20 22:09:31,8,,
2549,1061,984,2099/12/31," from oracle",0,,2013/12/20 22:09:31,2013/12/20 22:09:31,10,,
2550,1061,981,2099/12/31," from oracle",0,,2013/12/20 22:09:31,2013/12/20 22:09:31,11,,
2551,1061,733,2099/12/31," from oracle",0,,2013/12/20 22:09:31,2013/12/20 22:09:31,1,,
2552,1061,762,2099/12/31," from oracle",0,,2013/12/20 22:09:31,2013/12/20 22:09:31,2,,
2553,1061,768,2099/12/31," from oracle",0,,2013/12/20 22:09:31,2013/12/20 22:09:31,3,,
2554,1061,765,2099/12/31," from oracle",0,,2013/12/20 22:09:31,2013/12/20 22:09:31,4,,
2555,1061,766,2099/12/31," from oracle",0,,2013/12/20 22:09:31,2013/12/20 22:09:31,5,,
2556,1061,763,2099/12/31," from oracle",0,,2013/12/20 22:09:31,2013/12/20 22:09:31,6,,
2557,1061,767,2099/12/31," from oracle",0,,2013/12/20 22:09:31,2013/12/20 22:09:31,7,,
2581,3620,4821,2099/12/31,,0,"127.0.0.1",2016/09/11 16:30:16,2016/09/11 16:30:16,27,"undefined",
2582,3560,4821,2099/12/31,,0,"127.0.0.1",2016/09/11 16:30:31,2016/09/11 16:30:31,42,"undefined",
2601,2841,2721,2099/12/31,,0,"127.0.0.1",2016/09/17 17:16:57,2017/02/25 22:33:27,41,"子品目ーの展開必要数",
2602,2960,2721,2099/12/31,,0,"127.0.0.1",2016/09/17 17:17:49,2016/09/17 17:17:49,31,"undefined",
2621,3902,2721,2099/12/31,,0,"127.0.0.1",2016/09/18 9:06:58,2016/09/18 9:06:58,96,"undefined",
2622,3901,2721,2099/12/31,,0,"127.0.0.1",2016/09/18 9:07:41,2016/09/18 9:07:41,96,"undefined",
2623,2761,2721,2099/12/31,"from oracle",0,"127.0.0.1",2016/09/18 9:09:25,2016/09/18 9:09:25,70,"箱毎に管理するときはpicknoが入るのでqty_caseは常に1",
2641,2140,2721,2099/12/31,,0,"127.0.0.1",2016/09/18 20:11:52,2017/06/26 21:56:51,51,"2017/06/26 復活　消費の時の対応ができない。2017/06/25 alloctblsのqty_stkを使用するに変更alloctbls_id_inoutのdestblname,idのqty",
2642,2300,3081,2099/12/31,,0,"127.0.0.1",2016/09/18 21:10:02,2016/09/18 21:10:02,140,"購入の単位",2661,2300,5061,2099/12/31,,0,"127.0.0.1",2016/09/18 21:18:39,2016/09/21 22:11:50,141,"購入単位ひと箱　１０瓶　一瓶　500ｍｌpackqty 500qty_pur 10",
2681,3161,4581,2099/12/31,,0,"127.0.0.1",2016/10/22 9:23:35,2016/10/22 9:23:50,52,"",
2701,1081,733,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,1,,
2703,1081,861,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,2,,
2704,1081,1002,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,3,,
2705,1081,1003,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,4,,
2706,1081,1004,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,5,,
2707,1081,1005,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,6,,
2708,1081,1006,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,7,,
2709,1081,1007,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,33,,
2710,1081,1008,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,8,,
2711,1081,1009,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,9,,
2712,1081,1010,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,10,,
2713,1081,1011,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,11,,
2714,1081,1012,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,12,,
2715,1081,1013,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,13,,
2716,1081,1014,2099/12/31," from oracle",0,"127.0.0.1",2013/12/21 17:16:47,2015/06/07 10:51:23.322,14,"0:formに表示しない。1:formに表示し、変更可能2:formに表示のみ。変更不可。必須項目 nullは許さない。",
2717,1081,1015,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,15,,
2718,1081,1016,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,16,,
2719,1081,1017,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,17,,
2720,1081,1018,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,18,,
2723,1081,1020,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,20,,
2724,1081,1021,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,21,,
2725,1081,1022,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,22,,
2727,1081,1024,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,24,,
2728,1081,1025,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,25,,
2729,1081,763,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,26,,
2730,1081,762,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,27,,
2731,1081,768,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,28,,
2732,1081,765,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,29,,
2733,1081,766,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,30,,
2734,1081,767,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,31,,
2735,1081,1001,2099/12/31," from oracle",0,,2013/12/21 17:16:47,2013/12/21 17:16:47,32,,
2785,1106,733,2099/12/31," from oracle",0,,2013/12/21 17:57:53,2013/12/21 17:57:53,1,,
2788,1106,763,2099/12/31," from oracle",0,,2013/12/21 17:57:53,2013/12/21 17:57:53,2,,
2789,1106,762,2099/12/31," from oracle",0,,2013/12/21 17:57:53,2013/12/21 17:57:53,3,,
2790,1106,768,2099/12/31," from oracle",0,,2013/12/21 17:57:53,2013/12/21 17:57:53,4,,
2791,1106,765,2099/12/31," from oracle",0,,2013/12/21 17:57:53,2013/12/21 17:57:53,5,,
2792,1106,766,2099/12/31," from oracle",0,,2013/12/21 17:57:53,2013/12/21 17:57:53,6,,
2793,1106,767,2099/12/31," from oracle",0,,2013/12/21 17:57:53,2013/12/21 17:57:53,7,,
2842,1121,1122,2099/12/31," from oracle",0,,2013/12/21 19:53:33,2013/12/21 19:53:33,2,,
2843,1121,861,2099/12/31," from oracle",0,,2013/12/21 19:53:33,2013/12/21 19:53:33,3,,
2846,1121,763,2099/12/31," from oracle",0,,2013/12/21 19:53:33,2013/12/21 19:53:33,5,,
2847,1121,762,2099/12/31," from oracle",0,,2013/12/21 19:53:33,2013/12/21 19:53:33,6,,
2848,1121,768,2099/12/31," from oracle",0,,2013/12/21 19:53:33,2013/12/21 19:53:33,7,,
2849,1121,765,2099/12/31," from oracle",0,,2013/12/21 19:53:33,2013/12/21 19:53:33,8,,
2850,1121,766,2099/12/31," from oracle",0,,2013/12/21 19:53:33,2013/12/21 19:53:33,9,,
2851,1121,767,2099/12/31," from oracle",0,,2013/12/21 19:53:33,2013/12/21 19:53:33,10,,
2852,1121,733,2099/12/31," from oracle",0,,2013/12/21 19:53:33,2013/12/21 19:53:33,1,,
2853,981,862,2099/12/31," from oracle",0,,2013/12/21 19:55:43,2013/12/21 19:55:43,9,,
2854,981,733,2099/12/31," from oracle",0,,2013/12/21 19:55:43,2013/12/21 19:55:43,2,,
2857,981,843,2099/12/31," from oracle",0,,2013/12/21 19:55:43,2013/12/21 19:55:43,1,,
2858,981,763,2099/12/31," from oracle",0,,2013/12/21 19:55:43,2013/12/21 19:55:43,3,,
2859,981,762,2099/12/31," from oracle",0,,2013/12/21 19:55:43,2013/12/21 19:55:43,4,,
2860,981,768,2099/12/31," from oracle",0,,2013/12/21 19:55:43,2013/12/21 19:55:43,5,,
2861,981,765,2099/12/31," from oracle",0,,2013/12/21 19:55:43,2013/12/21 19:55:43,6,,
2862,981,766,2099/12/31," from oracle",0,,2013/12/21 19:55:43,2013/12/21 19:55:43,7,,
2863,981,767,2099/12/31," from oracle",0,,2013/12/21 19:55:43,2013/12/21 19:55:43,8,,
3188,1105,733,2099/12/31," from oracle",0,,2013/12/22 20:29:28.694,2013/12/22 20:29:28.694,4,,
3189,1105,810,2099/12/31," from oracle",0,,2013/12/22 20:29:28.703,2013/12/22 20:29:28.703,1,,
3190,1105,763,2099/12/31," from oracle",0,,2013/12/22 20:29:28.709,2013/12/22 20:29:28.709,3,,
3191,1105,762,2099/12/31," from oracle",0,,2013/12/22 20:29:28.751,2013/12/22 20:29:28.751,7,,
3192,1105,768,2099/12/31," from oracle",0,,2013/12/22 20:29:28.757,2013/12/22 20:29:28.757,6,,
3193,1105,765,2099/12/31," from oracle",0,,2013/12/22 20:29:28.765,2013/12/22 20:29:28.765,8,,
3194,1105,766,2099/12/31," from oracle",0,,2013/12/22 20:29:28.772,2013/12/22 20:29:28.772,2,,
3195,1105,767,2099/12/31," from oracle",0,,2013/12/22 20:29:28.782,2013/12/22 20:29:28.782,9,,
3230,2020,841,2099/12/31," from oracle",0,,2013/12/22 21:03:41.568,2013/12/22 21:03:41.568,13,,
3231,2020,1161,2099/12/31," from oracle",0,,2013/12/22 21:03:41.573,2013/12/22 21:03:41.573,14,,
3232,2020,1162,2099/12/31," from oracle",0,,2013/12/22 21:03:41.579,2013/12/22 21:03:41.579,19,,
3233,2020,1163,2099/12/31," from oracle",0,,2013/12/22 21:03:41.585,2013/12/22 21:03:41.585,15,,
3234,2020,1164,2099/12/31," from oracle",0,,2013/12/22 21:03:41.590,2013/12/22 21:03:41.590,16,,
3235,2020,1165,2099/12/31," from oracle",0,,2013/12/22 21:03:41.595,2013/12/22 21:03:41.595,17,,
3237,2020,733,2099/12/31," from oracle",0,,2013/12/22 21:03:41.611,2013/12/22 21:03:41.611,1,,
3238,2020,1166,2099/12/31," from oracle",0,,2013/12/22 21:03:41.618,2013/12/22 21:03:41.618,2,,
3239,2020,1167,2099/12/31," from oracle",0,,2013/12/22 21:03:41.624,2013/12/22 21:03:41.624,3,,
3240,2020,1168,2099/12/31," from oracle",0,"127.0.0.1",2013/12/22 21:03:41.630,2017/08/08 23:57:34,4,"使用しない。",
3241,2020,1169,2099/12/31," from oracle",0,,2013/12/22 21:03:41.635,2013/12/22 21:03:41.635,5,,
3242,2020,1170,2099/12/31," from oracle",0,,2013/12/22 21:03:41.640,2013/12/22 21:03:41.640,6,,
3243,2020,763,2099/12/31," from oracle",0,,2013/12/22 21:03:41.675,2013/12/22 21:03:41.675,7,,
3244,2020,762,2099/12/31," from oracle",0,,2013/12/22 21:03:41.681,2013/12/22 21:03:41.681,8,,
3245,2020,768,2099/12/31," from oracle",0,,2013/12/22 21:03:41.687,2013/12/22 21:03:41.687,9,,
3246,2020,765,2099/12/31," from oracle",0,,2013/12/22 21:03:41.691,2013/12/22 21:03:41.691,10,,
3247,2020,766,2099/12/31," from oracle",0,,2013/12/22 21:03:41.742,2013/12/22 21:03:41.742,11,,
3248,2020,767,2099/12/31," from oracle",0,,2013/12/22 21:03:41.748,2013/12/22 21:03:41.748,12,,
3261,2020,1182,2099/12/31,,0,,2013/12/22 21:47:52.823,2013/12/22 21:47:52.823,20,,
3281,1121,1202,2099/12/31,,0,,2013/12/26 23:07:27.437,2013/12/26 23:07:27.437,11,,
3462,2042,763,2099/12/31,"from oracle",0,,2014/01/04 12:36:00,2014/07/26 11:53:46.026,790,,
3463,2042,768,2099/12/31,"from oracle",0,,2014/01/04 12:36:00,2014/07/26 11:53:46.378,792,,
3464,2042,733,2099/12/31,,0,,2014/01/04 12:36:00,2014/07/26 11:53:46.043,1,,
3465,2042,1267,2099/12/31,,0,,2014/01/04 12:36:00,2014/07/26 11:53:46.012,20,,
3473,2042,762,2099/12/31,"from oracle",0,"127.0.0.1",2014/01/04 12:36:00,2014/12/06 21:45:17.033,800,"undefined",
3474,2042,765,2099/12/31,"from oracle",0,,2014/01/04 12:36:00,2014/07/26 11:53:46.754,800,,
3475,2042,766,2099/12/31,"from oracle",0,,2014/01/04 12:36:00,2014/07/26 11:53:45.925,800,,
3476,2042,767,2099/12/31,"from oracle",0,,2014/01/04 12:36:00,2014/07/26 11:53:46.809,800,,
3480,2061,733,2099/12/31,,0,,2014/01/04 13:12:00.943,2014/01/04 13:12:00.943,1,,
3482,2061,762,2099/12/31,,0,"127.0.0.1",2014/01/04 14:38:34.123,2015/03/21 11:05:06.568,802,"undefined",
3483,2061,763,2099/12/31,,0,"127.0.0.1",2014/01/04 14:38:34.123,2015/03/21 11:04:57.891,800,"undefined",
3484,2061,768,2099/12/31,,0,"127.0.0.1",2014/01/04 14:38:34.123,2015/03/21 11:04:38.442,903,"undefined",
3485,2061,765,2099/12/31,,0,"127.0.0.1",2014/01/04 14:38:34.123,2015/03/21 11:04:20.351,900,"undefined",
3486,2061,766,2099/12/31,,0,"127.0.0.1",2014/01/04 14:38:34.123,2015/03/21 11:04:25.734,901,"undefined",
3487,2061,767,2099/12/31,,0,"127.0.0.1",2014/01/04 14:38:34.123,2015/03/21 11:04:30.900,902,"undefined",
3565,2042,890,2099/12/31,,0,,2014/01/04 21:10:00,2014/07/26 11:53:45.754,100,,
3620,953,733,2099/12/31," from oracle",0,,2014/01/05 0:18:42.300,2014/01/05 0:18:42.300,1,,
3621,953,762,2099/12/31," from oracle",0,,2014/01/05 0:18:42.300,2014/01/05 0:18:42.300,2,,
3622,953,763,2099/12/31," from oracle",0,,2014/01/05 0:18:42.300,2014/01/05 0:18:42.300,3,,
3623,953,768,2099/12/31," from oracle",0,,2014/01/05 0:18:42.316,2014/01/05 0:18:42.316,4,,
3624,953,765,2099/12/31," from oracle",0,,2014/01/05 0:18:42.316,2014/01/05 0:18:42.316,5,,
3625,953,766,2099/12/31," from oracle",0,,2014/01/05 0:18:42.331,2014/01/05 0:18:42.331,6,,
3626,953,767,2099/12/31," from oracle",0,,2014/01/05 0:18:42.331,2014/01/05 0:18:42.331,7,,
3627,953,1004,2099/12/31," from oracle",0,,2014/01/05 0:18:42.331,2014/01/05 0:18:42.331,8,,
3628,953,1361,2099/12/31," from oracle",0,,2014/01/05 0:18:42.347,2014/01/05 0:18:42.347,9,,
3629,953,1241,2099/12/31," from oracle",0,,2014/01/05 0:18:42.362,2014/01/05 0:18:42.362,10,,
3671,2100,733,2099/12/31," from oracle",0,,2014/01/05 9:32:44.495,2014/01/05 9:32:44.495,1,,
3672,2100,1381,2099/12/31," from oracle",0,,2014/01/05 9:32:44.495,2014/01/05 9:32:44.495,2,,
3674,2100,921,2099/12/31," from oracle",0,,2014/01/05 9:32:44.510,2014/01/05 9:32:44.510,4,,
3675,2100,762,2099/12/31," from oracle",0,,2014/01/05 9:32:44.510,2014/01/05 9:32:44.510,5,,
3676,2100,768,2099/12/31," from oracle",0,,2014/01/05 9:32:44.510,2014/01/05 9:32:44.510,6,,
3677,2100,765,2099/12/31," from oracle",0,,2014/01/05 9:32:44.526,2014/01/05 9:32:44.526,7,,
3678,2100,766,2099/12/31," from oracle",0,,2014/01/05 9:32:44.526,2014/01/05 9:32:44.526,8,,
3679,2100,763,2099/12/31," from oracle",0,,2014/01/05 9:32:44.526,2014/01/05 9:32:44.526,9,,
3680,2100,767,2099/12/31," from oracle",0,,2014/01/05 9:32:44.542,2014/01/05 9:32:44.542,10,,
3720,1081,1421,2099/12/31," ",0,,2014/01/11 10:16:06.449,2014/01/11 10:16:06.449,34,,
3744,1106,1445,2099/12/31,,0,,2014/01/12 0:15:13.349,2014/01/12 0:15:13.349,8,,
3746,1106,1447,2099/12/31,,0,,2014/01/12 0:50:36.611,2014/01/12 0:50:36.611,9,,
3873,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.395,2014/01/12 21:02:34.395,1,,
3874,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.410,2014/01/12 21:02:34.410,2,,
3875,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.410,2014/01/12 21:02:34.410,3,,
3876,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.426,2014/01/12 21:02:34.426,4,,
3877,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.426,2014/01/12 21:02:34.426,5,,
3878,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.426,2014/01/12 21:02:34.426,6,,
3879,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.504,2014/01/12 21:02:34.504,8,,
3880,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.504,2014/01/12 21:02:34.504,11,,
3881,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.520,2014/01/12 21:02:34.520,12,,
3882,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.535,2014/01/12 21:02:34.535,20,,
3883,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.535,2014/01/12 21:02:34.535,21,,
3884,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.535,2014/01/12 21:02:34.535,22,,
3885,,,2099/12/31,"import from excel ",0,,2014/01/12 21:02:34.551,2014/01/12 21:02:34.551,23,,
